	0	1	2	3	4	5	6
793	794	Наконечник 1250ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000146	0.0	2025-01-09	22:55:40	1848570232
794	795	sample vial Membrane Solution 9-425 Screw top	INIT_BASE_CODE_OLIGO_LAB_0000147	0.0	2025-01-09	22:55:40	1848570232
795	796	insert vial Membrane Solution 9-425 Screw top	INIT_BASE_CODE_OLIGO_LAB_0000148	0.0	2025-01-09	22:55:40	1848570232
796	797	Sample vial cap Membrane Solution 9-425 Screw top	INIT_BASE_CODE_OLIGO_LAB_0000149	0.0	2025-01-09	22:55:40	1848570232
797	798	стрип 8 пробирок по 1.2мл sovtech 	INIT_BASE_CODE_OLIGO_LAB_0000150	0.0	2025-01-09	22:55:40	1848570232
798	799	дихлорэтан (промтрейдснаб)	INIT_BASE_CODE_OLIGO_LAB_0000151	0.0	2025-01-09	22:55:40	1848570232
799	800	Мочевина, ≥99%, 500 г	INIT_BASE_CODE_OLIGO_LAB_0000152	0.0	2025-01-09	22:55:40	1848570232
800	801	Акриламид, ≥98,0%, 500 г (+4°C)	INIT_BASE_CODE_OLIGO_LAB_0000153	0.0	2025-01-09	22:55:40	1848570232
801	802	N,N'-Метилен-бис-акриламид, ≥98.0%, 250 г	INIT_BASE_CODE_OLIGO_LAB_0000154	0.0	2025-01-09	22:55:40	1848570232
802	803	N,N,N,N-Тетраметилэтилендиамин (TEMED) extrapure AR, 99%, 100 мл (RT)	INIT_BASE_CODE_OLIGO_LAB_0000155	0.0	2025-01-09	22:55:40	1848570232
803	804	Аммоний персульфат, for electrophoresis, 99%, 25 г (+4°)	INIT_BASE_CODE_OLIGO_LAB_0000156	0.0	2025-01-09	22:55:40	1848570232
804	805	Трис, Ultrapure, ≥99.5 %, 500 г	INIT_BASE_CODE_OLIGO_LAB_0000157	0.0	2025-01-09	22:55:41	1848570232
805	806	Борная кислота, extrapure, 99.5%, 500 г (RT)	INIT_BASE_CODE_OLIGO_LAB_0000158	0.0	2025-01-09	22:55:41	1848570232
806	807	Этилендиаминтетрауксусная кислота ЭДТА, extrapure AR, 99%, 500 г	INIT_BASE_CODE_OLIGO_LAB_0000159	0.0	2025-01-09	22:55:41	1848570232
807	808	Наконечники Omnitip 1200	INIT_BASE_CODE_OLIGO_LAB_0000160	0.0	2025-01-09	22:55:41	1848570232
808	809	Флаконы ПЭТ 10 мл темные	INIT_BASE_CODE_OLIGO_LAB_0000114	1.0	2025-01-09	22:57:22	1848570232
809	810	Флаконы ПЭТ 10 мл темные	INIT_BASE_CODE_OLIGO_LAB_0000114	1.0	2025-01-09	23:00:20	1848570232
810	811	Флаконы ПЭТ 10 мл темные	INIT_BASE_CODE_OLIGO_LAB_0000114	1.0	2025-01-12	08:45:52	1848570232
811	812	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-01-15	11:56:06	1859529109
812	813	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-01-15	12:22:17	1859529109
813	814	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-01-17	10:16:43	1859529109
814	815	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-01-20	11:37:22	1783121115
815	816	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-01-21	12:04:48	1848570232
816	817	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-01-23	11:37:02	1859529109
817	818	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-01-23	11:37:15	1859529109
818	819	стрип 8 пробирок по 1.2мл sovtech 	INIT_BASE_CODE_OLIGO_LAB_0000150	1.0	2025-01-23	13:34:28	1859529109
819	820	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-01-24	10:03:17	1783121115
820	821	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-01-24	16:17:12	1848570232
821	822	пробирки 15 мл	INIT_BASE_CODE_OLIGO_LAB_0000060	1.0	2025-01-27	10:22:27	1859529109
822	823	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-01-27	10:34:28	1859529109
823	824	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-01-27	15:08:50	1859529109
824	825	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-01-27	16:05:49	1848570232
825	826	пробирки винтовые-1.5 мл с юбкой Sontech	INIT_BASE_CODE_OLIGO_LAB_0000035	1.0	2025-01-28	13:31:02	1859529109
826	827	Наконечники Omnitip 1200	INIT_BASE_CODE_OLIGO_LAB_0000160	1.0	2025-01-28	13:36:26	1859529109
827	828	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-01-29	10:00:21	1848570232
828	829	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	4.0	2025-01-29	11:51:39	1848570232
829	830	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-01-29	15:18:27	1859529109
830	831	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-01-29	15:27:29	1859529109
831	832	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-01-29	15:30:57	1859529109
832	833	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-01-29	15:31:11	1859529109
833	834	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-01-31	10:15:00	1848570232
834	835	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-01-31	10:50:02	1859529109
835	836	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-02-03	15:19:57	1859529109
836	837	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-02-04	16:12:49	1859529109
837	838	пробирки 15 мл	INIT_BASE_CODE_OLIGO_LAB_0000058	9.0	2025-02-06	10:18:52	1848570232
838	839	пробирки 15 мл	INIT_BASE_CODE_OLIGO_LAB_0000060	1.0	2025-02-06	10:18:53	1848570232
839	840	пробирки 15 мл	INIT_BASE_CODE_OLIGO_LAB_0000061	1.0	2025-02-06	10:18:53	1848570232
840	841	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-02-06	11:13:54	1859529109
841	842	н-метилимидазол	INIT_BASE_CODE_OLIGO_LAB_0000010	1.0	2025-02-06	11:41:56	1859529109
842	843	наконечники 10 мкл omnitip	INIT_BASE_CODE_OLIGO_LAB_0000046	1.0	2025-02-07	11:17:29	1859529109
843	844	Наконечник 1250ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000146	1.0	2025-02-07	12:03:07	1859529109
844	845	Наконечники Omnitip 1200	INIT_BASE_CODE_OLIGO_LAB_0000160	1.0	2025-02-07	12:03:08	1859529109
845	846	Наконечник 1250ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000146	2.0	2025-02-07	12:03:50	1859529109
846	847	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-02-10	10:54:58	1859529109
847	848	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-02-10	10:54:59	1859529109
848	849	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-02-10	12:50:53	1848570232
849	850	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-02-13	16:02:53	1859529109
850	851	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-02-14	16:15:02	1848570232
851	852	Пиридин. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000004	1.0	2025-02-17	11:57:55	1859529109
852	853	Пиридин. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000004	1.0	2025-02-17	12:01:01	1859529109
853	854	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-02-19	10:06:18	1859529109
854	855	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-02-19	11:00:22	1859529109
855	856	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	3.0	2025-02-20	11:11:34	1859529109
856	857	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-02-20	12:00:41	1848570232
857	858	пробирки 15 мл	INIT_BASE_CODE_OLIGO_LAB_0000060	1.0	2025-02-21	10:38:14	1859529109
858	859	Наконечник 1250ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000146	2.0	2025-02-21	10:39:15	1859529109
859	860	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-02-21	11:06:05	1859529109
860	861	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-02-21	11:06:06	1859529109
861	862	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-02-24	10:18:18	1859529109
862	863	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	4.0	2025-02-24	18:31:08	1848570232
863	864	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-02-25	10:46:57	1859529109
864	865	пробирки 15 мл	INIT_BASE_CODE_OLIGO_LAB_0000060	1.0	2025-02-25	13:52:46	1783121115
865	866	стрип 8 пробирок по 1.2мл sovtech 	INIT_BASE_CODE_OLIGO_LAB_0000150	1.0	2025-02-25	14:30:40	1783121115
866	867	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-02-26	12:47:50	1859529109
867	868	плоскодонные пробирки-2 мл 	INIT_BASE_CODE_OLIGO_LAB_0000065	2.0	2025-02-27	10:07:33	1783121115
868	869	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	4.0	2025-02-28	12:38:00	1848570232
869	870	Ацетонитрил. Extra Dry	INIT_BASE_CODE_OLIGO_LAB_0000002	1.0	2025-02-28	12:46:21	1848570232
870	871	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	7.0	2025-02-28	12:59:34	1848570232
871	872	наконечники 10 мкл omnitip	INIT_BASE_CODE_OLIGO_LAB_0000046	1.0	2025-03-04	11:26:57	1859529109
872	873	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-03-04	12:01:44	1783121115
873	874	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-03-04	12:02:17	1783121115
874	875	Наконечники Omnitip 1200	INIT_BASE_CODE_OLIGO_LAB_0000160	1.0	2025-03-04	14:17:18	1859529109
875	876	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-03-05	12:17:48	1859529109
876	877	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	6.0	2025-03-07	11:53:06	1859529109
877	878	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-03-07	11:53:59	1859529109
878	879	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-03-10	10:35:14	1783121115
879	880	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-03-10	10:36:06	1783121115
880	881	Наконечники Omnitip 1200	INIT_BASE_CODE_OLIGO_LAB_0000160	1.0	2025-03-10	10:36:27	1783121115
881	882	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-03-11	13:40:02	1859529109
882	883	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-03-11	13:43:10	1859529109
883	884	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-03-12	11:24:59	1859529109
884	885	Наконечник 1000ul	INIT_BASE_CODE_OLIGO_LAB_0000086	1.0	2025-03-12	11:26:29	1859529109
885	886	наконечники 1000 мкл	INIT_BASE_CODE_OLIGO_LAB_0000037	5.0	2025-03-12	11:27:15	1859529109
886	887	Наконечник 5мл	INIT_BASE_CODE_OLIGO_LAB_0000087	1.0	2025-03-12	11:27:57	1859529109
887	888	Наконечник 5мл	INIT_BASE_CODE_OLIGO_LAB_0000085	1.0	2025-03-12	11:28:11	1859529109
888	889	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-03-12	13:13:07	1859529109
889	890	пробирки винтовые-1.5 мл с юбкой Sontech	INIT_BASE_CODE_OLIGO_LAB_0000035	1.0	2025-03-20	15:31:16	1859529109
890	891	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	7.0	2025-03-20	15:31:31	1859529109
891	892	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-03-21	10:35:58	1783121115
892	893	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-03-24	11:30:35	1848570232
893	894	стрип 8 пробирок по 1.2мл sovtech 	INIT_BASE_CODE_OLIGO_LAB_0000150	1.0	2025-03-24	13:09:29	1783121115
894	895	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-03-31	12:38:25	1848570232
895	896	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-03-31	16:42:39	1848570232
896	897	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-04-01	09:24:42	1859529109
897	898	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	4.0	2025-04-01	11:10:29	1848570232
898	899	Наконечники Omnitip 1200	INIT_BASE_CODE_OLIGO_LAB_0000160	2.0	2025-04-02	14:45:37	1859529109
899	900	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-04-03	14:05:36	1859529109
900	901	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-04-08	11:24:07	1859529109
901	902	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-04-08	11:25:53	1859529109
902	903	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-04-08	11:26:20	1859529109
903	904	стрип 8 пробирок по 1.2мл sovtech 	INIT_BASE_CODE_OLIGO_LAB_0000150	1.0	2025-04-09	14:26:42	1859529109
904	905	Наконечники Omnitip 1200	INIT_BASE_CODE_OLIGO_LAB_0000160	1.0	2025-04-09	14:27:06	1859529109
905	906	наконечники omnitip 1200 	default	1.0	2025-04-09	14:32:09	1859529109
906	907	дихлорусная кислота	INIT_BASE_CODE_OLIGO_LAB_0000008	1.0	2025-04-10	11:23:35	1783121115
907	908	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-04-10	11:23:52	1783121115
908	909	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-04-10	11:26:48	1848570232
909	910	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	7.0	2025-04-11	08:51:46	1848570232
910	911	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-04-11	12:32:15	1859529109
911	912	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-04-15	11:42:04	1859529109
912	913	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-04-16	10:10:27	1859529109
913	914	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-04-16	13:21:34	1859529109
914	915	наконечники 10 мкл omnitip	INIT_BASE_CODE_OLIGO_LAB_0000046	2.0	2025-04-16	13:23:09	1859529109
915	916	5' Biotin Phosphoramidite (Lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000130	1.0	2025-04-16	16:18:23	1848570232
916	917	пропионовый ангидрид	INIT_BASE_CODE_OLIGO_LAB_0000018	1.0	2025-04-18	11:16:17	1783121115
917	918	Наконечник 5мл	INIT_BASE_CODE_OLIGO_LAB_0000087	1.0	2025-04-18	11:52:56	1783121115
918	919	Наконечники 200 мкл	INIT_BASE_CODE_OLIGO_LAB_0000067	5.0	2025-04-18	12:03:03	1783121115
919	920	Виалы для LCMS темные	INIT_BASE_CODE_OLIGO_LAB_0000034	39.0	2025-04-18	12:04:06	1783121115
920	921	Виалы для LCMS светлые	INIT_BASE_CODE_OLIGO_LAB_0000111	39.0	2025-04-18	12:04:06	1783121115
921	922	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-04-22	15:23:01	1859529109
922	923	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-04-23	11:34:07	1783121115
923	924	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-04-23	11:34:26	1783121115
924	925	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-04-23	11:35:05	1783121115
925	926	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	4.0	2025-04-23	17:02:51	1848570232
926	927	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-04-24	09:27:24	1848570232
927	928	ТХУ	INIT_BASE_CODE_OLIGO_LAB_0000028	1.0	2025-04-24	13:40:03	1783121115
928	929	пробирки винтовые-1.5 мл с юбкой Sontech	INIT_BASE_CODE_OLIGO_LAB_0000035	1.0	2025-04-24	13:44:45	1859529109
929	930	ROX -6-isomer azide	INIT_BASE_CODE_OLIGO_LAB_0000166	50.0	2025-04-24	15:20:00	1848570232
930	931	R6G -5-isomer azide	INIT_BASE_CODE_OLIGO_LAB_0000167	50.0	2025-04-24	15:20:00	1848570232
931	932	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	20.0	2025-04-24	15:23:00	1848570232
932	933	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	8.0	2025-04-24	15:23:13	1848570232
933	934	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-04-25	10:32:52	1859529109
934	935	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-04-25	10:32:52	1859529109
935	936	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-04-25	14:07:34	1859529109
936	937	ROX -6-isomer azide	INIT_BASE_CODE_OLIGO_LAB_0000166	32.0	2025-04-25	14:33:01	1848570232
937	938	R6G -5-isomer azide	INIT_BASE_CODE_OLIGO_LAB_0000167	15.0	2025-04-25	14:33:01	1848570232
938	939	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	2.0	2025-04-25	14:34:37	1848570232
939	940	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.0	2025-04-25	14:34:37	1848570232
940	941	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.0	2025-04-25	14:34:37	1848570232
941	942	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	2.0	2025-04-25	14:34:37	1848570232
942	943	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.15	2025-04-25	14:34:37	1848570232
943	944	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	3.0	2025-04-26	08:34:22	1848570232
944	945	метиламин 38%	INIT_BASE_CODE_OLIGO_LAB_0000033	1.0	2025-04-28	13:47:08	1783121115
945	946	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	2.5	2025-04-28	15:55:42	1848570232
946	947	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.5	2025-04-28	15:55:42	1848570232
947	948	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.0	2025-04-28	15:55:42	1848570232
948	949	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	2.0	2025-04-28	15:55:42	1848570232
949	950	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-04-28	15:55:42	1848570232
950	951	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.12	2025-04-28	15:56:40	1848570232
951	952	PR3-009 2`-O-4`-C-Locked-5-Me-C(Bz) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000126	0.1	2025-04-28	15:57:33	1848570232
952	953	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-04-28	17:21:25	1859529109
953	954	наконечники 10 мкл omnitip	INIT_BASE_CODE_OLIGO_LAB_0000046	1.0	2025-04-29	08:10:53	1783121115
954	955	наконечники omnitip 1200	INIT_BASE_CODE_OLIGO_LAB_0000165	1.0	2025-04-29	08:10:53	1783121115
955	956	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-04-29	12:21:13	1859529109
956	957	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-04-29	12:21:13	1859529109
957	958	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	4.0	2025-04-29	16:29:22	1848570232
958	959	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	3.5	2025-04-29	16:29:22	1848570232
959	960	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	3.5	2025-04-29	16:29:22	1848570232
960	961	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	4.0	2025-04-29	16:29:22	1848570232
961	962	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-04-29	16:30:00	1848570232
962	963	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-04-30	13:05:46	1848570232
963	964	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-04-30	13:15:11	1783121115
964	965	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-05-05	14:53:21	1783121115
965	966	метиламин 38%	INIT_BASE_CODE_OLIGO_LAB_0000033	1.0	2025-05-05	14:54:00	1783121115
966	967	пятирокись фосфора	INIT_BASE_CODE_OLIGO_LAB_0000015	1.0	2025-05-05	14:54:44	1848570232
967	968	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-05-05	14:55:05	1848570232
968	969	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-05-06	09:43:17	1848570232
969	970	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-05-06	09:49:39	1848570232
970	971	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	4.0	2025-05-06	09:50:50	1848570232
971	972	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	3.5	2025-05-06	09:50:50	1848570232
972	973	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	3.5	2025-05-06	09:50:50	1848570232
973	974	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	4.0	2025-05-06	09:50:50	1848570232
974	975	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	7.0	2025-05-06	13:19:24	1848570232
975	976	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-05-07	12:57:49	1848570232
976	977	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-05-12	11:08:24	1783121115
977	978	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-05-12	13:37:21	1859529109
978	979	PR3-009 2`-O-4`-C-Locked-5-Me-C(Bz) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000126	0.15	2025-05-12	14:49:52	1848570232
979	980	PR4-001. 2`-O-4`-C-Locked-T Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000127	0.15	2025-05-12	14:49:52	1848570232
980	981	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.12	2025-05-12	14:49:52	1848570232
981	982	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.2	2025-05-12	14:50:56	1848570232
982	983	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.2	2025-05-13	11:55:44	1848570232
983	984	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.1	2025-05-13	11:55:44	1848570232
984	985	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.2	2025-05-13	11:55:44	1848570232
985	986	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.2	2025-05-13	11:55:44	1848570232
986	987	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-05-13	11:55:44	1848570232
987	988	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.1	2025-05-13	11:55:45	1848570232
988	989	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-05-13	12:17:33	1859529109
989	990	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-05-14	10:04:17	1859529109
990	991	пробирки 15 мл	INIT_BASE_CODE_OLIGO_LAB_0000058	4.0	2025-05-14	12:00:14	1859529109
991	992	Наконечник 1000ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000143	1.0	2025-05-14	15:16:23	1859529109
992	993	Наконечник 1250ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000146	3.0	2025-05-14	15:18:29	1859529109
993	994	наконечники omnitip 1200	INIT_BASE_CODE_OLIGO_LAB_0000165	1.0	2025-05-14	15:19:01	1859529109
994	995	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-05-15	13:55:51	1783121115
995	996	стрип 8 пробирок по 1.2мл sovtech 	INIT_BASE_CODE_OLIGO_LAB_0000150	2.0	2025-05-15	14:07:09	1783121115
996	997	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	5.0	2025-05-16	12:18:16	1848570232
